Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Label
205.174.165.73-192.168.10.50-51530-80-6,205.174.165.73,51530,192.168.10.50,80,6,09/09/2026 09:40:19,153426,34,18,3178,72152,212,0,93.47,105.2,4781,0,4008.44,1729.53,490986.1,338.93,3008.4,4063.8,19131.9,14.1,153425.9,4649.3,4983.5,19430.2,14.1,152413.1,8965.5,4253.1,19131.9,408.2,15,16,0,0,1108,584,221.61,117.32,0,4781,1448.65,2124.07,4511665.5,1,2,0,31,51,0,0,0,0.53,1448.65,93.47,4008.44,34,3178,18,72152,64240,65160,15,40,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-51530-80-6,205.174.165.73,51530,192.168.10.50,80,6,09/09/2026 09:40:19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1,0,-1,501,0,32,Web Attack  Sql Injection
192.168.10.25-192.168.10.51-34984-80-6,192.168.10.25,34984,192.168.10.51,80,6,09/09/2026 09:40:20,1556,5,3,92,231,92,0,18.4,36.8,231,0,77,108.89,207562.46,5140.87,222.3,143.1,490.0,63.9,1556.2,389.0,257.8,778.0,104.0,918.1,459.1,30.9,490.0,428.2,1,1,0,0,168,104,3213.04,1927.82,0,231,40.38,78.09,6097.98,1,2,0,2,7,0,0,0,0.6,40.38,18.4,77.0,5,92,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-34984-6,192.168.10.51,80,192.168.10.25,34984,6,09/09/2026 09:40:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-55780-80-6,192.168.10.17,55780,192.168.10.51,80,6,09/09/2026 09:40:20,1518,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,218707.23,5270.05,216.9,101.8,414.1,101.1,1518.0,379.5,226.9,751.0,134.9,822.1,411.0,3.1,414.1,407.9,1,1,0,0,168,104,3293.78,1976.27,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-55780-6,192.168.10.51,80,192.168.10.17,55780,6,09/09/2026 09:40:20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-55782-80-6,192.168.10.17,55782,192.168.10.51,80,6,09/09/2026 09:40:22,1361,5,3,164,231,164,0,32.8,65.6,231,0,77,108.89,290199.7,5877.46,194.4,106.7,422.0,101.1,1361.1,340.3,200.3,670.9,130.9,784.2,392.1,29.9,422.0,362.2,1,1,0,0,168,104,3673.41,2204.05,0,231,49.38,87.14,7594.23,1,2,0,2,7,0,0,0,0.6,49.38,32.8,77.0,5,164,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-55782-6,192.168.10.51,80,192.168.10.17,55782,6,09/09/2026 09:40:22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-55788-80-6,192.168.10.17,55788,192.168.10.51,80,6,09/09/2026 09:40:23,1591,5,3,92,231,92,0,18.4,36.8,231,0,77,108.89,203021.16,5028.39,227.3,136.2,490.9,79.2,1591.0,397.7,214.3,673.1,111.1,920.8,460.4,30.5,490.9,429.9,1,1,0,0,168,104,3142.74,1885.65,0,231,40.38,78.09,6097.98,1,2,0,2,7,0,0,0,0.6,40.38,18.4,77.0,5,92,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-55788-6,192.168.10.51,80,192.168.10.17,55788,6,09/09/2026 09:40:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-51530-80-6,192.168.10.25,51530,192.168.10.51,80,6,09/09/2026 09:40:23,1336,5,3,92,231,92,0,18.4,36.8,231,0,77,108.89,241748.79,5987.59,190.9,126.9,440.1,82.0,1336.1,334.0,203.0,648.0,82.0,797.0,398.5,41.6,440.1,356.9,1,1,0,0,168,104,3742.24,2245.34,0,231,40.38,78.09,6097.98,1,2,0,2,7,0,0,0,0.6,40.38,18.4,77.0,5,92,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51530-6,192.168.10.51,80,192.168.10.25,51530,6,09/09/2026 09:40:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-35050-80-6,192.168.10.19,35050,192.168.10.51,80,6,09/09/2026 09:40:23,1275,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,240772.5,6274.2,182.2,115.0,434.9,76.1,1275.1,318.8,212.8,669.0,100.9,716.9,358.5,76.4,434.9,282.0,1,1,0,0,168,104,3921.38,2352.83,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-35050-6,192.168.10.51,80,192.168.10.19,35050,6,09/09/2026 09:40:23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-55794-80-6,192.168.10.17,55794,192.168.10.51,80,6,09/09/2026 09:40:24,1471,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,208695.52,5438.32,210.1,117.6,473.0,95.8,1471.0,367.8,238.2,739.1,95.8,870.0,435.0,38.0,473.0,397.0,1,1,0,0,168,104,3398.95,2039.37,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-55794-6,192.168.10.51,80,192.168.10.17,55794,6,09/09/2026 09:40:24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-55806-80-6,192.168.10.17,55806,192.168.10.51,80,6,09/09/2026 09:40:24,1049,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,292648.03,7626.01,149.9,89.4,326.9,73.2,1049.0,262.3,145.2,482.1,75.1,589.8,294.9,31.9,326.9,263.0,1,1,0,0,168,104,4766.25,2859.75,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-55806-6,192.168.10.51,80,192.168.10.17,55806,6,09/09/2026 09:40:24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-54984-22-6,192.168.10.19,54984,192.168.10.51,22,6,09/09/2026 09:40:24,422533,22,20,3503,4051,1536,0,159.23,389.25,1532,0,202.55,404.93,17877.89,99.4,10305.7,18557.3,64887.0,4.1,422533.0,20120.6,29888.4,97322.9,25.0,422160.9,22219.0,34243.2,129279.1,122.1,12,13,0,0,712,648,52.07,47.33,0,1536,179.86,397.38,157910.5,1,2,0,25,41,0,0,0,0.91,179.86,159.23,202.55,22,3503,20,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.19-22-54984-6,192.168.10.51,22,192.168.10.19,54984,6,09/09/2026 09:40:25,8209,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,243.64,8209.0,0.0,8209.0,8209.0,8209.0,8209.0,0.0,8209.0,8209.0,0,0,0,0,0,0,0,0,0,64,0,243.64,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,486,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-51536-80-6,192.168.10.25,51536,192.168.10.51,80,6,09/09/2026 09:40:25,1163,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,454855.85,6878.73,166.1,124.9,430.1,28.8,1163.0,290.8,188.9,585.8,64.1,719.1,359.5,70.6,430.1,289.0,1,1,0,0,168,104,4299.2,2579.52,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51536-6,192.168.10.51,80,192.168.10.25,51536,6,09/09/2026 09:40:25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-38944-53-17,192.168.10.17,38944,192.168.10.51,53,17,09/09/2026 08:57:50,137,1,1,33,89,33,33,33,0,89,89,89,0,891472.28,14614.3,136.9,0.0,136.9,136.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7307.15,7307.15,33,89,61,28.0,784.0,0,0,0,0,0,0,0,0,1.0,61.0,33.0,89.0,1,33,1,89,-1,-1,1,8,BENIGN
192.168.10.25-192.168.10.51-51552-80-6,192.168.10.25,51552,192.168.10.51,80,6,09/09/2026 09:40:26,1260,5,3,101,231,101,0,20.2,40.4,231,0,77,108.89,263533.11,6350.2,180.0,123.7,452.0,72.0,1259.8,315.0,191.6,621.1,98.0,761.0,380.5,71.5,452.0,309.0,1,1,0,0,168,104,3968.87,2381.32,0,231,41.5,78.89,6223.0,1,2,0,2,7,0,0,0,0.6,41.5,20.2,77.0,5,101,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51552-6,192.168.10.51,80,192.168.10.25,51552,6,09/09/2026 09:40:26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-51554-80-6,192.168.10.25,51554,192.168.10.51,80,6,09/09/2026 09:40:27,1483,5,3,99,231,99,0,19.8,39.6,231,0,77,108.89,222527.38,5394.6,211.9,137.5,491.9,86.8,1483.0,370.7,222.8,699.0,86.8,836.8,418.4,73.4,491.9,345.0,1,1,0,0,168,104,3371.63,2022.98,0,231,41.25,78.7,6193.69,1,2,0,2,7,0,0,0,0.6,41.25,19.8,77.0,5,99,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51554-6,192.168.10.51,80,192.168.10.25,51554,6,09/09/2026 09:40:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-56706-80-6,192.168.10.17,56706,192.168.10.51,80,6,09/09/2026 09:40:27,1339,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,395083.12,5974.79,191.3,103.8,410.8,101.1,1339.0,334.7,196.9,655.9,121.1,743.9,371.9,38.9,410.8,333.1,1,1,0,0,168,104,3734.25,2240.55,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-56706-6,192.168.10.51,80,192.168.10.17,56706,6,09/09/2026 09:40:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-51562-80-6,192.168.10.25,51562,192.168.10.51,80,6,09/09/2026 09:40:27,1279,5,3,164,231,164,0,32.8,65.6,231,0,77,108.89,308864.67,6255.49,182.7,98.2,394.1,87.0,1278.9,319.7,193.0,614.2,88.9,796.1,398.0,3.9,402.0,394.1,1,1,0,0,168,104,3909.68,2345.81,0,231,49.38,87.14,7594.23,1,2,0,2,7,0,0,0,0.6,49.38,32.8,77.0,5,164,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51562-6,192.168.10.51,80,192.168.10.25,51562,6,09/09/2026 09:40:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,508,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-37788-80-6,192.168.10.19,37788,192.168.10.51,80,6,09/09/2026 09:40:27,1354,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,237817.55,5908.51,193.4,122.8,439.9,88.0,1354.0,338.5,213.0,676.9,88.0,756.0,378.0,61.9,439.9,316.1,1,1,0,0,168,104,3692.82,2215.69,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-37788-6,192.168.10.51,80,192.168.10.19,37788,6,09/09/2026 09:40:27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-51578-80-6,192.168.10.25,51578,192.168.10.51,80,6,09/09/2026 09:40:28,1209,5,3,93,436,93,0,18.6,37.2,436,0,145.33,205.53,437544.24,6616.93,172.7,118.2,425.1,55.1,1209.0,302.3,198.5,606.1,55.1,769.1,384.6,40.5,425.1,344.0,1,1,0,0,168,104,4135.58,2481.35,0,436,66.12,143.08,20470.61,1,2,0,2,7,0,0,0,0.6,66.12,18.6,145.33,5,93,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-51578-6,192.168.10.51,80,192.168.10.25,51578,6,09/09/2026 09:40:28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-56708-80-6,192.168.10.17,56708,192.168.10.51,80,6,09/09/2026 09:40:30,2110,5,3,92,436,92,0,18.4,36.8,436,0,145.33,205.53,250236.44,3791.46,301.4,431.7,1352.1,59.1,2110.0,527.5,588.3,1535.9,59.1,1657.0,828.5,523.6,1352.1,304.9,1,1,0,0,168,104,2369.66,1421.8,0,436,66,143.05,20464.0,1,2,0,2,7,0,0,0,0.6,66.0,18.4,145.33,5,92,3,436,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-56708-6,192.168.10.51,80,192.168.10.17,56708,6,09/09/2026 09:40:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.17-192.168.10.51-56710-80-6,192.168.10.17,56710,192.168.10.51,80,6,09/09/2026 09:40:30,1211,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,253524.58,6606.5,173.0,97.4,388.1,88.0,1210.9,302.7,196.6,622.0,88.0,704.1,352.0,36.1,388.1,315.9,1,1,0,0,168,104,4129.06,2477.44,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.17-80-56710-6,192.168.10.51,80,192.168.10.17,56710,6,09/09/2026 09:40:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-52324-22-6,192.168.10.19,52324,192.168.10.51,22,6,09/09/2026 09:40:30,386268,22,20,3503,4051,1536,0,159.23,389.25,1532,0,202.55,404.93,19556.38,108.73,9421.2,16862.4,56394.1,27.9,386267.9,18393.7,28388.8,97324.1,27.9,385877.1,20309.3,29750.2,108083.0,78.0,12,13,0,0,712,648,56.96,51.78,0,1536,179.86,397.38,157910.5,1,2,0,25,41,0,0,0,0.91,179.86,159.23,202.55,22,3503,20,4051,64240,65160,12,40,BENIGN
192.168.10.51-192.168.10.19-22-52324-6,192.168.10.51,22,192.168.10.19,52324,6,09/09/2026 09:40:30,5840,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,342.46,5840.1,0.0,5840.1,5840.1,5840.1,5840.1,0.0,5840.1,5840.1,0,0,0,0,0,0,0,0,0,64,0,342.46,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,486,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-37802-80-6,192.168.10.19,37802,192.168.10.51,80,6,09/09/2026 09:40:30,1221,5,3,91,231,91,0,18.2,36.4,231,0,77,108.89,263730.89,6552.32,174.4,132.0,459.0,26.9,1220.9,305.2,175.6,587.9,106.1,790.1,395.1,63.9,459.0,331.2,1,1,0,0,168,104,4095.2,2457.12,0,231,40.25,78.01,6085.19,1,2,0,2,7,0,0,0,0.6,40.25,18.2,77.0,5,91,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.19-80-37802-6,192.168.10.51,80,192.168.10.19,37802,6,09/09/2026 09:40:30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-50198-43614-6,192.168.10.19,50198,192.168.10.51,43614,6,09/09/2026 09:40:31,872,2,3,0,5,0,0,0,0.0,5,0,1.67,2.36,5734.62,5734.62,218.0,275.7,695.0,39.8,137.1,137.1,0.0,137.1,137.1,808.0,404.0,364.2,768.2,39.8,0,1,0,0,72,104,2293.85,3440.77,0,5,1,2.0,4.0,1,2,0,1,4,0,0,0,1.5,1.0,0.0,1.67,2,0,3,5,64240,65160,0,40,BENIGN
192.168.10.19-192.168.10.51-50198-43614-6,192.168.10.19,50198,192.168.10.51,43614,6,09/09/2026 09:40:31,204,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,9799.78,204.1,0.0,204.1,204.1,204.1,204.1,0.0,204.1,204.1,0,0,0,0,0,0,0,0,0,64,0,9799.78,0.0,0,0,0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0,2,0,0,0,502,-1,0,32,BENIGN
192.168.10.19-192.168.10.51-54276-21-6,192.168.10.19,54276,192.168.10.51,21,6,09/09/2026 09:40:31,90306,12,15,78,308,16,0,6.5,5.53,62,0,20.53,19.52,4274.37,298.98,3473.3,11129.5,43417.0,1.0,90227.8,8202.5,24049.6,84209.0,89.2,90150.8,6439.3,14560.6,43417.0,1.0,8,10,0,0,392,488,132.88,166.1,0,62,14.3,16.55,273.91,1,2,0,18,26,0,0,0,1.25,14.3,6.5,20.53,12,78,15,308,64240,65160,8,40,BENIGN
192.168.10.19-192.168.10.51-54276-21-6,192.168.10.19,54276,192.168.10.51,21,6,09/09/2026 09:40:31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,502,-1,0,32,BENIGN
192.168.10.25-192.168.10.51-41644-80-6,192.168.10.25,41644,192.168.10.51,80,6,09/09/2026 09:40:33,1335,5,3,76,231,76,0,15.2,30.4,231,0,77,108.89,229978.8,5992.93,190.7,123.2,436.8,65.1,1334.9,333.7,198.5,631.1,73.9,831.8,415.9,20.9,436.8,395.1,1,1,0,0,168,104,3745.58,2247.35,0,231,38.38,76.94,5919.48,1,2,0,2,7,0,0,0,0.6,38.38,15.2,77.0,5,76,3,231,64240,65160,1,40,BENIGN
192.168.10.51-192.168.10.25-80-41644-6,192.168.10.51,80,192.168.10.25,41644,6,09/09/2026 09:40:33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,0,0,0,509,-1,0,32,BENIGN
205.174.165.73-192.168.10.50-56696-80-6,205.174.165.73,56696,192.168.10.50,80,6,09/09/2026 09:40:33,153062,34,18,3176,72152,212,0,93.41,105.13,4781,0,4008.44,1729.53,492140.87,339.73,3001.2,4294.0,18729.0,43.9,153061.9,4638.2,5052.1,19013.9,62.0,152577.2,8975.1,5567.9,22770.2,488.0,15,16,0,0,1108,584,222.13,117.6,0,4781,1448.62,2124.09,4511760.85,1,2,0,31,51,0,0,0,0.53,1448.62,93.41,4008.44,34,3176,18,72152,64240,65160,15,40,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56696-80-6,205.174.165.73,56696,192.168.10.50,80,6,09/09/2026 09:40:33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1,0,-1,501,0,32,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56686-80-6,205.174.165.73,56686,192.168.10.50,80,6,09/09/2026 09:40:33,160158,33,17,3178,71758,212,0,96.3,105.5,4824,0,4221.06,1541.35,467888.2,312.19,3268.5,4351.9,17520.9,54.8,160157.9,5004.9,4724.1,17770.1,54.8,159204.0,9950.3,4954.0,19760.8,521.2,15,15,0,0,1064,552,206.05,106.15,0,4824,1498.72,2152.43,4632953.28,1,2,0,30,49,0,0,0,0.52,1498.72,96.3,4221.06,33,3178,17,71758,64240,65160,15,40,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56686-80-6,205.174.165.73,56686,192.168.10.50,80,6,09/09/2026 09:40:33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1,0,-1,501,0,32,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56710-80-6,205.174.165.73,56710,192.168.10.50,80,6,09/09/2026 09:40:33,165076,33,17,3175,71715,212,0,96.21,105.4,4781,0,4218.53,1540.39,453669.78,302.89,3368.9,4445.6,17888.1,76.1,165076.0,5158.6,4800.6,18219.0,83.9,164501.0,10281.3,4948.7,20368.1,392.0,15,15,0,0,1064,552,199.91,102.98,0,4781,1497.8,2151.14,4627424.76,1,2,0,30,49,0,0,0,0.52,1497.8,96.21,4218.53,33,3175,17,71715,64240,65160,15,40,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56710-80-6,205.174.165.73,56710,192.168.10.50,80,6,09/09/2026 09:40:33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1,0,-1,501,0,32,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56748-80-6,205.174.165.73,56748,192.168.10.50,80,6,09/09/2026 09:40:33,157756,33,17,3176,71715,212,0,96.24,105.43,4781,0,4218.53,1540.39,474727.24,316.95,3219.5,4083.1,17585.0,67.9,157755.9,4929.9,4545.6,17842.1,263.9,157180.1,9823.8,4541.1,19686.9,2008.9,15,15,0,0,1064,552,209.18,107.76,0,4781,1497.82,2151.13,4627373.15,1,2,0,30,49,0,0,0,0.52,1497.82,96.24,4218.53,33,3176,17,71715,64240,65160,15,40,Web Attack  Sql Injection
205.174.165.73-192.168.10.50-56748-80-6,205.174.165.73,56748,192.168.10.50,80,6,09/09/2026 09:40:33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0.0,0,0,1,0,-1,501,0,32,Web Attack  Sql Injection
